Token,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type
1.21E+16,BANKEX 24 Nov 11 61900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161900PE,12,11,1141496,BANKEX,12,61900,PE
1.21E+16,BANKEX 24 Nov 11 60400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160400PE,12,11,1141498,BANKEX,12,60400,PE
1.21E+16,BANKEX 24 Nov 11 57600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157600PE,12,11,1141509,BANKEX,12,57600,PE
1.21E+16,BANKEX 24 Nov 11 FUT ,11,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N11FUT,12,11,1141518,BANKEX,12,-1,
1.21E+16,BANKEX 24 Nov 11 59300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159300PE,12,11,1141522,BANKEX,12,59300,PE
1.21E+16,BANKEX 24 Nov 11 63900 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163900CE,12,11,1141523,BANKEX,12,63900,CE
1.21E+16,BANKEX 24 Nov 11 62400 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162400CE,12,11,1141525,BANKEX,12,62400,CE
1.21E+16,BANKEX 24 Nov 11 59600 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159600CE,12,11,1141542,BANKEX,12,59600,CE
1.21E+16,BANKEX 24 Nov 11 58100 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158100CE,12,11,1141543,BANKEX,12,58100,CE
1.21E+16,BANKEX 24 Nov 11 57600 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157600CE,12,11,1141558,BANKEX,12,57600,CE
1.21E+16,BANKEX 24 Nov 11 62700 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162700PE,12,11,1141560,BANKEX,12,62700,PE
1.21E+16,BANKEX 24 Nov 11 61200 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161200PE,12,11,1141562,BANKEX,12,61200,PE
1.21E+16,BANKEX 24 Nov 11 59900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159900PE,12,11,1141577,BANKEX,12,59900,PE
1.21E+16,BANKEX 24 Nov 11 58400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158400PE,12,11,1141579,BANKEX,12,58400,PE
1.21E+16,BANKEX 24 Nov 11 64700 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164700CE,12,11,1141585,BANKEX,12,64700,CE
1.21E+16,BANKEX 24 Nov 11 63200 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163200CE,12,11,1141586,BANKEX,12,63200,CE
1.21E+16,BANKEX 24 Nov 11 57900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157900PE,12,11,1141599,BANKEX,12,57900,PE
1.21E+16,BANKEX 24 Nov 11 59900 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159900CE,12,11,1141631,BANKEX,12,59900,CE
1.21E+16,BANKEX 24 Nov 11 58400 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158400CE,12,11,1141642,BANKEX,12,58400,CE
1.21E+16,BANKEX 24 Nov 11 63500 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163500PE,12,11,1141644,BANKEX,12,63500,PE
1.21E+16,BANKEX 24 Nov 11 62000 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162000PE,12,11,1141650,BANKEX,12,62000,PE
1.21E+16,BANKEX 24 Nov 11 59200 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159200PE,12,11,1141663,BANKEX,12,59200,PE
1.21E+16,BANKEX 24 Nov 11 63800 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163800CE,12,11,1141666,BANKEX,12,63800,CE
1.21E+16,BANKEX 24 Nov 11 64000 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164000CE,12,11,1141673,BANKEX,12,64000,CE
1.21E+16,BANKEX 24 Nov 11 58700 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158700PE,12,11,1141680,BANKEX,12,58700,PE
1.21E+16,BANKEX 24 Nov 11 61800 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161800CE,12,11,1141686,BANKEX,12,61800,CE
1.21E+16,BANKEX 24 Nov 11 60300 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160300CE,12,11,1141690,BANKEX,12,60300,CE
1.21E+16,BANKEX 24 Nov 11 57500 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157500CE,12,11,1141714,BANKEX,12,57500,CE
1.21E+16,BANKEX 24 Nov 11 59200 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159200CE,12,11,1141719,BANKEX,12,59200,CE
1.21E+16,BANKEX 24 Nov 11 64300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164300PE,12,11,1141720,BANKEX,12,64300,PE
1.21E+16,BANKEX 24 Nov 11 60600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160600PE,12,11,1141730,BANKEX,12,60600,PE
1.21E+16,BANKEX 24 Nov 11 64600 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164600CE,12,11,1141732,BANKEX,12,64600,CE
1.21E+16,BANKEX 24 Nov 11 63100 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163100CE,12,11,1141736,BANKEX,12,63100,CE
1.21E+16,BANKEX 24 Nov 11 57800 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157800PE,12,11,1141746,BANKEX,12,57800,PE
1.21E+16,BANKEX 24 Nov 11 60900 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160900CE,12,11,1141748,BANKEX,12,60900,CE
1.21E+16,BANKEX 24 Nov 11 59500 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159500PE,12,11,1141755,BANKEX,12,59500,PE
1.21E+16,BANKEX 24 Nov 11 58000 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158000PE,12,11,1141761,BANKEX,12,58000,PE
1.21E+16,BANKEX 24 Nov 11 62600 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162600CE,12,11,1141765,BANKEX,12,62600,CE
1.21E+16,BANKEX 24 Nov 11 61100 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161100CE,12,11,1141766,BANKEX,12,61100,CE
1.21E+16,BANKEX 24 Nov 11 59800 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159800CE,12,11,1141784,BANKEX,12,59800,CE
1.21E+16,BANKEX 24 Nov 11 64900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164900PE,12,11,1141789,BANKEX,12,64900,PE
1.21E+16,BANKEX 24 Nov 11 58300 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158300CE,12,11,1141791,BANKEX,12,58300,CE
1.21E+16,BANKEX 24 Nov 11 65100 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1165100PE,12,11,1141797,BANKEX,12,65100,PE
1.21E+16,BANKEX 24 Nov 11 62900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162900PE,12,11,1141805,BANKEX,12,62900,PE
1.21E+16,BANKEX 24 Nov 11 61400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161400PE,12,11,1141806,BANKEX,12,61400,PE
1.21E+16,BANKEX 24 Nov 11 58600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158600PE,12,11,1141830,BANKEX,12,58600,PE
1.21E+16,BANKEX 24 Nov 11 61700 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161700CE,12,11,1141835,BANKEX,12,61700,CE
1.21E+16,BANKEX 24 Nov 11 60200 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160200CE,12,11,1141839,BANKEX,12,60200,CE
1.21E+16,BANKEX 24 Nov 11 64900 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164900CE,12,11,1141842,BANKEX,12,64900,CE
1.21E+16,BANKEX 24 Nov 11 63400 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163400CE,12,11,1141851,BANKEX,12,63400,CE
1.21E+16,BANKEX 24 Nov 11 59100 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159100CE,12,11,1141864,BANKEX,12,59100,CE
1.21E+16,BANKEX 24 Nov 11 63700 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163700PE,12,11,1141885,BANKEX,12,63700,PE
1.21E+16,BANKEX 24 Nov 11 62200 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162200PE,12,11,1141886,BANKEX,12,62200,PE
1.21E+16,BANKEX 24 Nov 11 59400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159400PE,12,11,1141903,BANKEX,12,59400,PE
1.21E+16,BANKEX 24 Nov 11 62500 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162500CE,12,11,1141905,BANKEX,12,62500,CE
1.21E+16,BANKEX 24 Nov 11 61000 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161000CE,12,11,1141906,BANKEX,12,61000,CE
1.21E+16,BANKEX 24 Nov 11 64200 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164200CE,12,11,1141911,BANKEX,12,64200,CE
1.21E+16,BANKEX 24 Nov 11 58900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158900PE,12,11,1141919,BANKEX,12,58900,PE
1.21E+16,BANKEX 24 Nov 11 57400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157400PE,12,11,1141920,BANKEX,12,57400,PE
1.21E+16,BANKEX 24 Nov 11 60500 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160500CE,12,11,1141927,BANKEX,12,60500,CE
1.21E+16,BANKEX 24 Nov 11 57700 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157700CE,12,11,1141935,BANKEX,12,57700,CE
1.21E+16,BANKEX 24 Nov 11 62800 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162800PE,12,11,1141937,BANKEX,12,62800,PE
1.21E+16,BANKEX 24 Nov 11 61300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161300PE,12,11,1141938,BANKEX,12,61300,PE
1.21E+16,BANKEX 24 Nov 11 64500 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164500PE,12,11,1141945,BANKEX,12,64500,PE
1.21E+16,BANKEX 24 Nov 11 63000 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163000PE,12,11,1141948,BANKEX,12,63000,PE
1.21E+16,BANKEX 24 Nov 11 60800 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160800PE,12,11,1141964,BANKEX,12,60800,PE
1.21E+16,BANKEX 24 Nov 11 64800 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164800CE,12,11,1141970,BANKEX,12,64800,CE
1.21E+16,BANKEX 24 Nov 11 63300 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163300CE,12,11,1141972,BANKEX,12,63300,CE
1.21E+16,BANKEX 24 Nov 11 65000 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1165000CE,12,11,1141983,BANKEX,12,65000,CE
1.21E+16,BANKEX 24 Nov 11 58200 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158200PE,12,11,1141993,BANKEX,12,58200,PE
1.21E+16,BANKEX 24 Nov 11 62800 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162800CE,12,11,1141994,BANKEX,12,62800,CE
1.21E+16,BANKEX 24 Nov 11 61300 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161300CE,12,11,1141996,BANKEX,12,61300,CE
1.21E+16,BANKEX 24 Nov 11 58500 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158500CE,12,11,1141999,BANKEX,12,58500,CE
1.21E+16,BANKEX 24 Nov 11 63600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163600PE,12,11,1142001,BANKEX,12,63600,PE
1.21E+16,BANKEX 24 Nov 11 62100 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162100PE,12,11,1142005,BANKEX,12,62100,PE
1.21E+16,BANKEX 24 Nov 11 65300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1165300PE,12,11,1142010,BANKEX,12,65300,PE
1.21E+16,BANKEX 24 Nov 11 61600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161600PE,12,11,1142024,BANKEX,12,61600,PE
1.21E+16,BANKEX 24 Nov 11 60100 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160100PE,12,11,1142032,BANKEX,12,60100,PE
1.21E+16,BANKEX 24 Nov 11 64100 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164100CE,12,11,1142048,BANKEX,12,64100,CE
1.21E+16,BANKEX 24 Nov 11 58800 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158800PE,12,11,1142057,BANKEX,12,58800,PE
1.21E+16,BANKEX 24 Nov 11 57300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157300PE,12,11,1142058,BANKEX,12,57300,PE
1.21E+16,BANKEX 24 Nov 11 61900 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161900CE,12,11,1142063,BANKEX,12,61900,CE
1.21E+16,BANKEX 24 Nov 11 60400 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160400CE,12,11,1142069,BANKEX,12,60400,CE
1.21E+16,BANKEX 24 Nov 11 59000 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159000PE,12,11,1142071,BANKEX,12,59000,PE
1.21E+16,BANKEX 24 Nov 11 63600 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163600CE,12,11,1142076,BANKEX,12,63600,CE
1.21E+16,BANKEX 24 Nov 11 62100 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162100CE,12,11,1142080,BANKEX,12,62100,CE
1.21E+16,BANKEX 24 Nov 11 59300 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159300CE,12,11,1142094,BANKEX,12,59300,CE
1.21E+16,BANKEX 24 Nov 11 64400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164400PE,12,11,1142095,BANKEX,12,64400,PE
1.21E+16,BANKEX 24 Nov 11 60700 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160700PE,12,11,1142105,BANKEX,12,60700,PE
1.21E+16,BANKEX 24 Nov 11 63900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163900PE,12,11,1142108,BANKEX,12,63900,PE
1.21E+16,BANKEX 24 Nov 11 62400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162400PE,12,11,1142110,BANKEX,12,62400,PE
1.21E+16,BANKEX 24 Nov 11 59600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159600PE,12,11,1142130,BANKEX,12,59600,PE
1.21E+16,BANKEX 24 Nov 11 58100 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158100PE,12,11,1142136,BANKEX,12,58100,PE
1.21E+16,BANKEX 24 Nov 11 62700 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162700CE,12,11,1142137,BANKEX,12,62700,CE
1.21E+16,BANKEX 24 Nov 11 61200 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161200CE,12,11,1142139,BANKEX,12,61200,CE
1.21E+16,BANKEX 24 Nov 11 64400 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164400CE,12,11,1142150,BANKEX,12,64400,CE
1.21E+16,BANKEX 24 Nov 11 60700 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160700CE,12,11,1142166,BANKEX,12,60700,CE
1.21E+16,BANKEX 24 Nov 11 65200 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1165200PE,12,11,1142167,BANKEX,12,65200,PE
1.21E+16,BANKEX 24 Nov 11 57900 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157900CE,12,11,1142176,BANKEX,12,57900,CE
1.21E+16,BANKEX 24 Nov 11 61500 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161500PE,12,11,1142185,BANKEX,12,61500,PE
1.21E+16,BANKEX 24 Nov 11 60000 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160000PE,12,11,1142190,BANKEX,12,60000,PE
1.21E+16,BANKEX 24 Nov 11 64700 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164700PE,12,11,1142199,BANKEX,12,64700,PE
1.21E+16,BANKEX 24 Nov 11 63200 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163200PE,12,11,1142200,BANKEX,12,63200,PE
1.21E+16,BANKEX 24 Nov 11 63500 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163500CE,12,11,1142224,BANKEX,12,63500,CE
1.21E+16,BANKEX 24 Nov 11 62000 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162000CE,12,11,1142226,BANKEX,12,62000,CE
1.21E+16,BANKEX 24 Nov 11 65200 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1165200CE,12,11,1142228,BANKEX,12,65200,CE
1.21E+16,BANKEX 24 Nov 11 61500 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161500CE,12,11,1142246,BANKEX,12,61500,CE
1.21E+16,BANKEX 24 Nov 11 60000 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160000CE,12,11,1142247,BANKEX,12,60000,CE
1.21E+16,BANKEX 24 Nov 11 58700 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158700CE,12,11,1142248,BANKEX,12,58700,CE
1.21E+16,BANKEX 24 Nov 11 63800 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163800PE,12,11,1142249,BANKEX,12,63800,PE
1.21E+16,BANKEX 24 Nov 11 62300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162300PE,12,11,1142250,BANKEX,12,62300,PE
1.21E+16,BANKEX 24 Nov 11 64000 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164000PE,12,11,1142260,BANKEX,12,64000,PE
1.21E+16,BANKEX 24 Nov 11 61800 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161800PE,12,11,1142271,BANKEX,12,61800,PE
1.21E+16,BANKEX 24 Nov 11 60300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160300PE,12,11,1142273,BANKEX,12,60300,PE
1.21E+16,BANKEX 24 Nov 11 64300 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164300CE,12,11,1142277,BANKEX,12,64300,CE
1.21E+16,BANKEX 24 Nov 11 57500 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157500PE,12,11,1142297,BANKEX,12,57500,PE
1.21E+16,BANKEX 24 Nov 11 60600 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160600CE,12,11,1142302,BANKEX,12,60600,CE
1.21E+16,BANKEX 24 Nov 11 62300 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162300CE,12,11,1142309,BANKEX,12,62300,CE
1.21E+16,BANKEX 24 Nov 11 57800 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1157800CE,12,11,1142318,BANKEX,12,57800,CE
1.21E+16,BANKEX 24 Nov 11 59500 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159500CE,12,11,1142324,BANKEX,12,59500,CE
1.21E+16,BANKEX 24 Nov 11 64600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1164600PE,12,11,1142328,BANKEX,12,64600,PE
1.21E+16,BANKEX 24 Nov 11 58000 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158000CE,12,11,1142329,BANKEX,12,58000,CE
1.21E+16,BANKEX 24 Nov 11 63100 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163100PE,12,11,1142333,BANKEX,12,63100,PE
1.21E+16,BANKEX 24 Nov 11 60900 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160900PE,12,11,1142344,BANKEX,12,60900,PE
1.21E+16,BANKEX 24 Nov 11 62600 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162600PE,12,11,1142350,BANKEX,12,62600,PE
1.21E+16,BANKEX 24 Nov 11 61100 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161100PE,12,11,1142355,BANKEX,12,61100,PE
1.21E+16,BANKEX 24 Nov 11 65100 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1165100CE,12,11,1142361,BANKEX,12,65100,CE
1.21E+16,BANKEX 24 Nov 11 59800 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159800PE,12,11,1142373,BANKEX,12,59800,PE
1.21E+16,BANKEX 24 Nov 11 58300 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158300PE,12,11,1142376,BANKEX,12,58300,PE
1.21E+16,BANKEX 24 Nov 11 62900 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162900CE,12,11,1142382,BANKEX,12,62900,CE
1.21E+16,BANKEX 24 Nov 11 61400 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161400CE,12,11,1142384,BANKEX,12,61400,CE
1.21E+16,BANKEX 24 Nov 11 58600 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1158600CE,12,11,1142397,BANKEX,12,58600,CE
1.21E+16,BANKEX 24 Nov 11 61700 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1161700PE,12,11,1142422,BANKEX,12,61700,PE
1.21E+16,BANKEX 24 Nov 11 60200 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1160200PE,12,11,1142426,BANKEX,12,60200,PE
1.21E+16,BANKEX 24 Nov 11 63400 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163400PE,12,11,1142442,BANKEX,12,63400,PE
1.21E+16,BANKEX 24 Nov 11 59100 PE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1159100PE,12,11,1142456,BANKEX,12,59100,PE
1.21E+16,BANKEX 24 Nov 11 63700 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1163700CE,12,11,1142457,BANKEX,12,63700,CE
1.21E+16,BANKEX 24 Nov 11 62200 CE,14,15,0.05,,0915-1530|1815-1915:,25-10-2024,1731319200,BSE:BANKEX24N1162200CE,12,11,1142459,BANKEX,12,62200,CE
